feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.9473757640420201,-0.13706911440725902,0.6466910751422379,0.4868923664950743,0.41295070323775285,-0.24837417956372712,0.6690922586287834,-1.5272240310029965,-1.3548450833422114,0.25515667116828716
0.47908609747323705,-0.0023650325610811915,0.9216928425084124,-0.8962966534622864,-0.2505112028912813,-0.4471487417361841,-1.2802685005830061,0.6278924502502264,-0.9359760295458976,0.8872710945372683
-0.000518559787649704,-1.55835621903553,-1.018406769267167,-0.8366742803988092,0.5698461696201857,1.4501552655582348,-0.9012487588100688,0.14616824586057517,1.429360748431111,-0.186325593487339
1.9911848597196184,-0.5334248761370167,-1.460091281290605,0.6366057089412271,-0.5479536632232048,0.6935360901982839,-0.18153702577093442,-0.8061999146208847,1.7772840558404115,-0.013936897930397586
-0.37380670271692723,0.578999190275785,-0.5449290895828076,1.0380124056980153,0.0209422466284174,0.6517110288278584,1.449890919279943,-0.42209938567458094,-0.6211345623164464,-1.3088365622369202
0.7017634516698337,-0.6028043429670289,-1.2358478451687698,1.3887117118675782,0.192719367860958,1.1503038642437908,0.10528867476999931,-1.0969936617838236,-0.36697987300921,-1.1925262224325912
-1.1754115863556527,1.1487359668278077,-1.494780469136493,0.15253721274549645,0.04592216533030396,-0.8716591024474081,-0.21475724235307173,0.6065863694001359,-0.4159299362964644,1.1117256050471216
-0.09415016992583278,0.39693787692957916,-0.5968370320042984,0.7376619886328722,0.026664627612616277,0.9113525100747534,0.834597690867768,0.8247152442296973,-0.8534574786532965,-1.5113352383121408
0.19526868560475702,-0.7971487174312618,-0.4394489235823625,0.9730547990194935,0.7230573403831484,0.0071753816021831165,0.2978154602333729,-0.9751369396643738,1.5553014531438714,1.0356331718662362
-0.8288135813937092,-0.6861730973869309,0.3106135669792954,-0.4881683427872233,0.18768526791531193,-0.7813083690338811,0.9688070151357542,-2.071576645444055,-0.614557350842393,1.814586686244497
-1.7112186375533616,1.4775458619688597,0.7362411011248318,-0.9611920802871652,0.49425411888939574,-0.4931393415061992,-0.6164373717447571,1.271270379578918,-0.6913978035031263,-0.24558312247811137
0.0201963392166379,-0.8323524922309313,-0.30535321082771366,-1.849461396136891,0.820584796778978,-0.4622129173823843,1.0056262616190015,-0.20243642167010187,0.4462792848197548,-0.24059128952661932
1.5496289078672136,-0.10546909607756765,-0.31789639877758097,0.1970598035440107,-0.2878381585102242,-0.13206557359723206,0.26609898570847956,1.298659460319341,0.2893875753055291,-1.5006985105164565
0.7496862802262644,-0.8389450949299807,-1.120654281800068,-0.8469663379574494,0.765912759254815,0.031476722414872385,0.23413486524217889,-0.09570118200272182,0.06655590331776313,0.08266823476556191
-0.4748262988921534,0.21697158036607883,0.042586609905666574,0.7676729429287568,-0.17676148157696986,0.5385262397900823,-1.5177529718815,0.051528224377066494,-0.07052104042992777,-0.3620064641435372
-1.1855704110382042,2.527049251828393,-0.23178629936475031,-0.09497800013579434,1.6487910235094478,0.5132007281787277,0.1927139486507261,0.35714187143130915,0.8465950271960592,0.06513895768763117
0.30812785571457424,0.9726023876503777,1.0316459654508434,0.09407425539138975,-1.0886426307961792,-0.8234166371348529,0.04036002334649311,1.9508141295291894,-0.5634577243012272,-0.555081712472695
-0.8783993847230283,2.882092532070501,-0.006224858131297195,0.4122667131258656,0.8534037970049365,0.23146216878520523,-0.2755611382027966,-0.009458287905911201,-0.8272886090745895,1.4053656882332235
0.36836563186445215,2.1461225825502623,0.15950313917774792,0.9842919617818414,-0.6290323590527199,-1.238776780345066,-0.888520648448539,0.2517552206830375,-0.5265831472403192,2.323321322255736
-1.8968925814653927,0.15442774416831095,1.1991482581620008,2.1220554032067445,0.14377549450681654,0.8520090562728813,0.5520538418622732,-1.3103389289058016,-0.09283950515851512,-0.8214801972146253
-1.5934628416725876,-1.4030082350316633,-0.2736830251672761,-0.9183338052449477,-0.15090390197717746,0.7719436439256984,0.6462085204171638,-0.706680235151411,-0.7751073423572675,-1.9422825746535801
-0.4540721891475353,-1.5902869676367402,-0.9948766557327362,-1.9293567941205831,-0.5133379947909495,-1.7255993645049605,-0.9344356689450954,0.31199452445335835,-0.48317122524681133,0.30224333711582485
0.6039297358843914,-1.3060915170430687,-0.07545596097843883,0.3527429131132842,1.1862796996848992,0.9020107750749056,0.19120576715608936,-0.4296693409179606,0.813438786554609,-0.2159475248726756
-2.0203432912700547,0.6743526357664805,0.20005013921317066,-1.67967338934217,0.743914111771737,0.35614614843080616,0.6011726771563961,-0.18271596319894673,0.021309934300030094,-0.3158101135055065
-0.7113192706383907,-1.3045285449996027,-1.2712335431182091,-0.22424099093446648,1.3582853927844554,1.5971376311387966,0.8264287119142897,-0.4825523954225642,0.14843442107377597,0.8013653728619031
-0.12502984194088035,-2.0023792079603377,-0.6051946009801482,-0.4300123227804541,1.1768483183498806,0.11615213472292854,0.2553280129755935,2.2272724259109213,-1.3237672190662508,-0.9779039878448476
-0.17690798374206504,-0.17663448271814292,2.221684937656786,0.6892693822085135,0.7443738029334622,1.0377486503174806,0.9758538541330807,-1.1806481236128719,1.1661076783539772,-0.5141852374439863
-0.3392905587444844,-0.9302496127293158,-0.3457683849442517,0.8961798542560755,0.31817459938600157,1.0556977033805683,0.015546836642241013,-0.3031585363801063,-0.0990248308080998,-0.04205387585084609
0.5246106869759579,-0.8984094642134666,0.19721477454678182,0.4751686387655687,-0.354905675082989,0.6357136921611812,0.09550522127839518,-0.04135375361763339,1.4812562350923832,0.010163841592367405
0.3235558784176181,0.6878833848537736,1.6725702007866234,-0.4918837793200378,0.3560842096921775,-1.5198354873225721,0.2261685352048545,-0.025865364272959792,-0.3525651254126751,0.015788669133091512
0.9516263703615824,-0.44413864548803217,-2.1829503597389266,1.381650353698026,1.7417688068981378,-0.13228991067930618,1.9603259262585373,-1.1775151151684349,-0.3261174593573814,0.1871716959221966
0.88482418761659,1.520129422235066,-0.4980474340238062,-0.3321114613543676,1.2882447917007775,-0.6805660637208735,0.1627463934209612,0.6919389256732292,0.5060067842881816,0.28271815048824545
0.7334568814472314,-0.5205737167376863,0.664886605992203,-0.22388770389241044,-1.0634325127723299,-1.2285757064543603,-0.14637604580550417,0.41243892326736337,0.3198092925773005,0.01681175341628569
0.8506751845878948,-1.0322109974116054,-0.7007335629993071,-0.5682145286330667,0.5021068221455832,0.3835719609418152,-0.11785796750717538,-0.031615537216039005,-2.116367530251583,-0.6915961587122151
-0.02449343194674544,-0.23946874540607838,0.821786506124832,-1.1554371706201914,0.8483703327712249,-1.1115341102605505,0.839441319352765,-2.165973497426431,0.007579107438735053,0.3117217113818493
-0.664953348750555,0.9528701008205808,-0.017593714713845104,-0.26195157907849853,0.24955627084264334,-1.890541741460949,0.6706104839011582,-0.7301320854925796,-0.16743153801557256,-0.7931806148409387
-2.481604936964637,0.8617935891851977,1.3153444913383339,-1.651114846212715,2.4395945207713168,0.9607417663845549,0.6045647018532029,-1.3317555111564345,2.2265449225447056,0.543980107317345
0.6837433287425385,0.6010283269066561,0.4335035353527038,0.8180966838603917,0.35073589823112955,0.28853039797807983,0.7705046061712457,-0.2636936794056082,-0.3222751106772101,-1.488857276463115
-0.1648068586971989,1.9143861405060691,-0.6635777621144461,-1.6180461718163424,-0.16614793136143774,1.3993577801860493,-0.6247380825397655,-1.3139518821584675,1.6571772981217505,1.0048661413872924
0.3328087949961031,0.8233455907773274,0.6274236167927987,-1.1249575392884807,-0.03477330751465721,0.9769149832000789,-1.5957347112679623,0.6950862895205365,0.2699816389103953,-1.0398620938800391
-0.9602005600704575,0.40563167940218,0.6800592650564548,0.9536674849519952,0.544443985662047,0.8928419318800204,-0.6614686291465657,-0.563188773330298,-1.3814927855054553,0.4977643948094827
0.4872858873851388,-0.983254442830934,0.06402432515494358,-0.20689581977726115,0.36226769090091,-0.16173289137921296,-0.2398637611247991,0.6212140093306301,0.5125683359189018,-2.1508819315892134
1.202966930869843,0.09358080046254233,-0.0732929425394667,-1.102473688020853,0.3446796400989684,-0.2207803317341817,-2.002655098330572,-1.9135764686220011,0.11259448255952867,1.1782481462469985
-0.5318033461790694,0.30855690567966537,-1.2273262249436299,1.167223639447845,-0.023081292621185384,0.8790013967503223,0.2746796921554434,0.7442623957139738,-0.1256432884057094,-0.9692559647587551
-0.19983696559138636,0.6195998333483329,0.8482384704580666,0.9403813967838478,-0.6418233428464163,0.30999917741223776,0.8279296012325239,-0.5255566478349619,-0.5099778787122132,0.295516069871826
0.11414582015763121,-1.3593858829410266,0.26166324494215637,0.4726819245888839,0.5357903296940475,0.3133019089080327,-0.5308125352761458,-0.10838627784387576,-1.0855162850351323,-0.49294351548289594
1.3190661793755671,0.5298862079557727,-0.9818381208829291,-0.5734092889203626,0.017257639391607845,1.229058394246702,0.8563565667128452,-2.0695205404879475,-0.14143193665514117,-0.4907806830157805
0.5123356346395682,-0.5157519679217889,-0.7309981361987699,-0.6773692325785611,-1.5300366825155796,-0.29596984568725326,1.4571829707032278,-1.337675543032447,-0.08179225985208177,0.6295945696039751
-0.4246506538305666,-0.11864136380161525,-2.1469973587822344,-0.5692715281417196,-1.1551826910397567,-0.4770623655838659,0.13460889184038544,-0.7045898060343418,1.6674459718086165,-0.22529573003181438
-0.2068816608076312,-0.2471601978522663,-0.953859436785715,0.7979578671101378,0.42158747138764147,0.9693557853114315,0.1478415466819195,0.21948040114353579,1.098547322392801,-1.311950688508828
-1.0994212006247606,0.4428999456562299,-0.8002235598083415,1.242165385807093,-0.9587376383362097,1.506294030970633,-0.2441857111880921,0.5701726155686734,0.21693135642961045,-1.219687387594297
0.7899577734823358,-0.03272034782338967,1.430152283405599,0.008363899365005069,-1.0996645144828965,-0.042593059561465176,-0.23081534051133262,-0.9059952097032384,0.39283592156124153,0.8474833299110565
-1.1248899164781134,-0.5667686179096761,-0.8036359045893723,0.20090660086864434,0.5411033517044038,-0.5774040919719959,1.3808823273415938,1.3805635702981027,-0.8331908732676093,1.4511729126629926
-1.302557426320472,-0.12453474134863932,-1.370296047181396,-0.6397794090502826,-0.5061861034164704,-1.2653195179662988,-0.02750203121343711,-0.21074174396407128,1.2617649480909205,2.022687802511047
-0.21133863847101828,0.49366739629367323,0.863467962041217,-0.4803940608843052,-0.4537976678421951,-0.8295707506032279,-0.5470543809045277,1.5571797163104393,0.3256550956043528,0.31628672060267965
-0.6890889628807595,0.27529417441617854,0.21218674513856234,0.2130382997189708,0.8297683492972059,-1.4187235432480505,-1.9429092315748429,0.17184936174726578,0.13356966430603756,0.7077560917473861
1.193565163059427,-0.3761621225327512,-0.41719476528898713,-1.3958943673898465,-1.1042659534083272,-0.2828904397125709,1.4929746032635105,-2.168176738596493,-0.16972661753963791,0.02933902181242942
-0.1679600830684405,-0.7885634478950834,0.9549017880494838,1.2297955341823736,-0.7528667449661528,-0.8954206628915617,1.4071678035653727,-0.06368536451347448,0.05619929349987209,-0.04498212772520007
1.2397201378199978,-0.5941803189808572,-0.6034660011912685,0.11818730889046451,-2.170383054733117,0.7904778052260908,1.2244796513342675,0.025076681969669282,-0.47488668800272343,0.2025480729280237
-0.06661560845318877,1.4025449976551079,-0.6476329684364438,0.16107534210216126,0.5474525722018229,-0.4207906358657272,-0.5452456280478162,0.6649849989820499,-0.20678240545992074,-0.5938053864582359
0.30276486557628934,0.3688399668950933,0.16497052564264308,0.38126920722305996,1.093766456776182,1.6230530231209566,-1.0619363565213702,0.26699007427460414,0.42992052273388953,0.9094017087239749
-0.037645393068197246,0.8615619722711312,0.5309908174173591,-1.3504926566607316,-0.9854704662487785,-0.23049864007185547,-0.5356935069269528,1.4696072470778159,-1.2374716419383438,-0.3229395795526103
-0.29350468644567435,-1.7908234696589387,1.4559779296549478,-0.008745999716867379,-0.46703881707136763,-1.0271773982807813,-0.9513743777012592,-0.2957950115623174,-2.5841707212986567,0.6417915325825898
0.06710470733965736,-0.5938921563756578,1.716496336630855,-1.3015191633090835,0.22059375633330108,-2.991381651339221,0.21018770805969975,1.4390665258391735,0.24727765054350093,1.197589624840898
1.4677733603444694,0.8023625309485063,0.37415756548450035,0.3376422563802633,-1.508836983757062,1.0848340797321046,-2.113318289798507,-1.4758521126245854,-1.4105862631573898,0.5605280258128014
0.520575322748955,0.13993176717619843,-0.10833095091201535,0.650492374435604,-0.5616325716351117,-0.6067962952271638,1.1392279849526281,2.2686697430483567,-0.8454454967392234,-0.23392824795555084
-0.5599120827516738,-0.42042450365912987,1.3206367745971157,0.37146899986067583,-2.129468504583391,-0.4167953154625611,-1.0321503113427213,2.725852249445023,-0.37710736643962445,-1.304537501782479
-0.01237013008665329,-0.4966613289271249,-0.5927053289476949,-1.0603997124790234,1.0591026573852758,-0.7846195761455655,1.7358728416284206,1.2976398338410953,-0.1308122029099015,0.8699186060919062
-0.749097192498563,-0.6088852183042505,1.6465784617838994,-0.5188357304563853,0.7914638163798385,0.9758401878424877,-1.3213828088683732,1.1357192197691626,0.6269674835477359,-0.45647683410009965
-1.8268275661064477,-0.1240663545914819,0.13958442034008775,0.783631466954043,-1.4781242483417962,-0.014420913986747516,0.5003438745420775,-0.5260881584930841,0.8514978896692688,2.1244795649087043
0.3849995019618727,-1.4460519548253712,0.49938806331270114,-2.4248300622234287,0.9382827388069038,-0.44211720225010587,-0.2912672666968001,-0.5332231501458458,1.1838924605153263,0.41256548791411796
1.0503892627120592,-0.42337356828018985,0.5325677793883992,0.012762073464674525,0.5455941935658322,-1.5361024091663562,1.1469288162634876,-0.16288751025373036,1.12429306438976,-0.06224572521866434
0.8618719117661057,-1.520745106790557,-0.46000921510147014,0.20859467445462612,-0.0803088939497662,0.7364523514259124,-0.384040234252067,-1.9653795970892272,-0.8394636185491975,-0.1563324332621718
0.14649268530467163,1.187852712607815,0.252281823500098,-0.8185698300460935,0.19400932809045,-1.7439367348184152,-1.3055071889004313,0.8875901166673398,0.03854247762754287,1.4402861982276018
1.2541692017551114,0.9626625070768855,-0.44611286120068844,-0.16686829704488665,-0.7258253429977248,-0.17245668414095236,1.6472186622047595,-0.29767397155484776,0.8748494171616579,-0.2637200104515303
-0.31191495001989405,-1.2524623943673987,0.7897776884543305,0.5749140666564814,0.45444191525158656,0.6120329785220271,-0.5762838772868779,0.30001398034967125,1.7392578155316842,-0.5996885493454938
0.4472493513443874,-0.650137592820044,-1.9120871242365576,-2.130453583464217,0.21536041208482237,-1.4313376979988826,-0.006951210708315288,-0.7754546984338726,-1.4346829233013911,-1.436158535731739
-0.42655896239283025,1.3557873664171636,0.003488605039825919,0.011588803935389833,-1.862698279881329,1.2732383444312474,0.19358613265716282,-0.413196754847484,-0.852491108705079,0.603038433545519
0.04118290060513962,-1.9817008437072718,0.9102147262117853,-0.03667774862224212,0.6849146686501032,-0.21271417800351658,-0.7943139853045749,1.0011285562678736,-1.1955052997109552,-0.021489595292963817
1.6177504549680235,-1.2795658898797124,-2.1418244774686657,0.24992867042621375,-1.898326614727294,0.2075113968381923,0.24833212419313722,1.2201425575162312,-0.7826762035103896,-0.21559335130782475
-0.08359901153728361,1.4385626207327487,0.9236192254447092,-1.0437039790949723,-1.223819389023977,-0.7401291869132983,1.1768705081659498,0.12087043156031291,-0.10487538929107235,-2.040836202967034
0.3014274727095796,-0.3114518050435063,-2.239451503238351,1.9471658538633145,0.17426136897007133,1.1119152508689194,2.7636543150879196,-0.3453713519278034,-0.25955023422070483,-0.35157854139699507
-0.5098183937665819,-1.1221234582335726,0.05697351541771848,0.13806107804221884,-0.12317038336672909,-0.6196664472897299,0.4646862930305924,0.49974418043358093,-0.3604755205769294,-2.0631904997673227
0.11235886306286602,1.4145269081733427,-0.03768152661725158,0.39007017549610834,0.47302107029108686,-1.5966113219260978,0.22478601294124229,-0.5376494004326661,-1.336676724997574,0.5329234204003422
1.7847840016246053,0.9749068390426666,-0.43205987330917395,-0.9067930613750864,-1.0160188885855677,2.831252234023562,0.6101548969115967,-0.15831584831764725,-0.012153291183132041,0.4006080839147615
-0.02546714091399735,1.053897515893443,0.07928076324359112,0.800294848635763,0.6009069150015899,1.2103464289069439,-0.3249020674376119,-0.10544484656050453,-0.5204458075929707,1.4484315254080253
0.866592621977792,-0.17438187391632126,0.09157138780920356,-0.6035874727773651,-1.356899164072884,1.469146125213338,0.8422429934829296,-0.21573433936312217,-0.8413059158778099,-0.10711168034817926
-0.12416686572013677,0.33209054409342637,-0.5955027682536695,-1.0635751447753548,-0.059872341451982974,-2.0158728969963775,-0.07429062191453158,-1.3005249743066936,-0.540184796637139,-0.9379343178724661
-1.5289751240452005,-0.43289915584421096,-0.02770739632817044,-0.9456958609773729,0.5232172151006486,-0.21054599190932471,1.852591654208747,-0.41957827879037624,-0.1832695330890239,0.2952077301863618
0.9373533676429838,-0.28360631971232997,0.13288805937106368,-0.9969389788626556,-1.2503380821271215,0.7651953299176074,-2.1266056539585327,2.3911198175473816,0.4692859555716679,0.9434804896861851
-0.818131297695737,-0.2806411404413955,1.212600562079858,0.6918971550807876,0.15515976552991165,-0.05950711274686992,0.5557590502451492,0.8211092726810592,-0.5760136621673106,-0.5748219692617651
-0.6309979421088926,0.9234851701043323,-1.1915459089016112,0.6806870169148262,0.4487761559616515,1.5436897733111083,-0.6242677076530697,1.102803658034541,0.6224536989802627,1.3180699972887862
-0.6043509437309473,-1.6128498923106436,1.0325680010509093,-1.3668754613487668,0.8544331204515357,1.5339056968523375,-0.15807998448917143,1.0544391845486882,-0.7230732454279959,-0.4502732557326979
0.7607676984218175,-0.3643152954031056,1.2538002387273104,-0.7771210037240475,-0.20394805445289896,0.26143474331651195,0.6382084990544491,0.7326092330700491,-1.9068311974942114,-0.8487072650230019
0.6474745622049285,-1.6102776891325494,-0.6706320286727252,0.7943453466196354,1.4563113792336815,-0.12680926551431274,-0.04565108652516718,0.2662132051512043,1.2811376704380353,1.7417443196718316
0.2568735480479556,0.6487392320855455,1.7793942034297239,0.299156740399986,-0.6629144199128381,0.24747925797283996,-1.2245430660312728,-0.6168953834407686,0.3151723865485537,0.4567631980976524
0.24031485225151308,-0.10610072572985507,1.9589406223812915,-0.1179006955125937,-2.2864194030829155,1.2831941428684401,-0.6467330415139257,0.6982207729717,1.1197722941316213,-1.6538356523641462
-0.508679410621291,1.3372593318921104,1.0053858861515692,0.22200456332164323,0.2476901643869578,-1.2826823159595488,1.379155233505168,0.9015287219539494,1.2773272606410984,-0.36573876004755596
0.4205635733043933,-0.28310712717799497,0.21381974785385166,0.6376463538869895,-0.252003923699158,-2.5123337745452017,0.3911097977048526,0.11206114472979085,0.4300224906017711,-1.1165062675570616
-0.5977018731497756,1.7306180675730383,-0.8675867437292787,0.2735530302526436,-1.0378472386214392,0.2617584125733051,-0.7574470186110333,1.0331832802002061,-0.1603466065774473,1.7395992290445208
-1.0179141179120634,0.5309743161211542,-0.8228873221685608,1.1453665378996798,-0.47262050343481377,0.006528724403862707,0.7003238610757048,-1.663579359622488,0.1976919185187634,-0.22916162298836582
0.3274436198487605,0.6970284054521508,1.1276027526447436,0.528995482223603,0.9880682396316757,-0.27779346830224505,0.6072742008788219,1.6940138039108485,0.3893593587365458,-1.1906686832927975
-0.8076088337913871,0.0718921980523976,0.5840810437726105,-1.395504521387286,-2.025922612996118,0.32039632216504854,-0.6111588984166931,0.5718272872723806,1.4808913694581474,0.8551027304507453
1.3788826004143464,0.5854767477954755,0.05305350333119479,0.945366939562772,1.5154847171244747,0.2945511652540051,2.7011679811601352,-0.2976297308706855,0.9772870198767344,0.9910466223444503
0.8133188220512482,-0.3882031475882228,-0.7880306749431191,-0.5621397021568897,-0.4203357810197439,0.7628200690902086,-1.3251065022592077,-1.4688643588036154,1.1859630099053475,0.984177142836139
0.38226730322548724,0.5909835477563091,-0.8867333242178783,1.2268820506020082,1.6555537068567754,-1.2020114569308338,-0.3410644688439399,-0.8079535651517846,-0.9120608752812072,0.6160986042409315
-2.3862654107724195,-0.44144824146257955,-0.7294091406158527,-1.5005877103136798,1.6846625757081821,-1.4849366769820165,-2.3251966755717355,0.7455475492746007,1.3433627939390174,-0.8097341470532827
-0.5984033670659283,0.05917731254104178,2.283050191859875,0.42869937428633126,0.0024783994953072783,0.04039882073237463,0.7357242292956656,0.48092374532496013,0.5570628092220429,1.1446359331775542
-0.21713599765737038,0.8132604563716824,1.1655612700811253,-0.2662209533506551,-0.5774057499048012,-0.3693674974435606,0.252144009514005,-0.49475884019839483,0.26510350321627146,0.4444131880718474
0.5916782870129923,0.13253523321540495,-0.9828299138460367,-1.3401155981227844,1.9469635912534298,0.08449622270534868,0.5217695407352445,0.9460413804082975,-0.49218886328927763,-0.6582601418646975
